player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SI_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SI_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SI_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SI_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SI_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SI_release_spin_rate,SL_release_spin_rate,mlbAM_ID,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,,Year
"Arrieta, Jake",-1.346197183,1.011598513,,0.284554217,0.149507042,-0.849219331,,0.563156627,-2.824929577,-2.774572491,,-2.869012048,6.079647887,6.157843866,,6.033783133,87.00633803,80.35427509,,88.2946988,1787.443662,2690.197026,,2277.240964,453562,-1.312347826,0.740597826,-2.646304348,6.179532609,91.38684783,2084.052402,,,,,,,,2021
"Bard, Daniel",-1.328181818,,-0.783260341,0.771051693,0.109545455,,0.832287105,0.215454545,-2.548484848,,-2.576350365,-2.387308378,5.235909091,,5.354160584,5.662727273,89.82727273,,97.48199513,87.07094474,2145.378788,,2731.314496,2909.752688,453268,-1.206123596,0.457022472,-2.644662921,5.217303371,97.30449438,2586.168539,,,,,,,,2021
"Barlow, Scott",,1.174032258,-0.439185185,0.638694885,,-0.875,1.183358025,-0.097636684,,-1.713064516,-1.808493827,-1.974991182,,5.52608871,5.39708642,5.305608466,,79.30846774,95.27481481,84.9670194,,2478.404858,2306.192593,2420.429329,605130,-1.313333333,1.006666667,-0.816666667,5.343333333,96.26666667,2024,,,,,,,,2021
"Bassitt, Chris",-1.495349794,1.128506494,-0.643333333,1.284,0.642139918,-1.128701299,1.210413943,0.062938776,-1.284526749,-0.810844156,-1.293137255,-1.451020408,5.554074074,5.941623377,5.545141612,5.332489796,85.31358025,71.70649351,93.23246187,77.0077551,1957.967078,2328.5,2170.470588,2331.363265,605135,-1.373211765,0.845729412,-1.226952941,5.564470588,92.74670588,2115.051948,0.062255814,0.78672093,-1.378790698,5.486581395,88.82209302,2222.074419,,2021
"Bauer, Trevor",-1.375319149,0.7796,-0.822350487,1.433915663,0.608723404,-1.6009,1.681988873,-0.191746988,-1.794255319,-1.49555,-1.666689847,-1.863945783,5.466170213,5.95185,5.677899861,5.52936747,88.1106383,79.637,93.8596662,80.84608434,1830.288889,3013.227778,2783.643399,2962.453376,545333,-1.218058252,1.25368932,-1.668543689,5.533883495,94.40194175,2553.970874,0.425984456,0.043523316,-1.751554404,5.645259067,85.31139896,2871.473118,,2021
"Berríos, José",-1.157562189,,-0.828366093,,0.374825871,,1.206744472,,-3.323656716,,-3.199213759,,5.320696517,,5.568439803,,84.83631841,,94.08906634,,1521.496259,,2231.326733,,621244,-1.349977728,0.943485523,-3.168953229,5.567048998,93.81870824,2134.362822,,,,,,,,2021
"Bieber, Shane",-1.260273973,0.718377823,-0.808711434,0.172939698,0.689041096,-1.085010267,1.545263158,0.107864322,-1.25630137,-1.191581109,-1.176751361,-1.279648241,5.499178082,5.575441478,5.559346642,5.506633166,87.39863014,83.13264887,92.75099819,85.72135678,1739.739726,2385.773663,2333.335155,2682.497462,669456,,,,,,,0.1056,0.8652,-1.2928,5.5342,88.208,2629.938776,,2021
"Boxberger, Brad",-1.020092166,,-0.511464226,0.525039063,0.397327189,,1.428336106,0.546953125,-1.625345622,,-1.610282862,-1.657890625,5.610552995,,5.719334443,5.76578125,82.51981567,,93.5171381,88.03242188,1302.845411,,2383.136602,2448.987805,502202,,,,,,,,,,,,,,2021
"Boyd, Matthew",1.352062937,-1.045051546,0.891161049,-0.274140351,0.499475524,-1.319381443,1.267172285,-0.145368421,2.187972028,1.883608247,2.187022472,2.472210526,5.722412587,6.136494845,5.832509363,5.502877193,79.93426573,73.43814433,92.0170412,80.38315789,1857.853147,2553.494845,2332.934457,2368.249123,571510,1.371549296,0.93,2.336901408,5.757464789,90.91971831,2292.214286,,,,,,,,2021
"Brentz, Jake",1.391642857,,0.794126739,-0.273441558,0.351571429,,1.209582689,-0.225584416,1.463285714,,1.435301391,1.423538961,5.1655,,5.137094281,5.225649351,90.98071429,,96.91638331,85.16233766,1682.55,,2248.062305,2230.003257,641394,1.265,1.113,1.442,5.184,97.08,2265.1,,,,,,,,2021
"Brubaker, JT",-1.303170732,0.533811881,-0.725693277,0.107849624,0.646747967,-0.716435644,1.324684874,0.240962406,-2.567317073,-2.316485149,-2.397563025,-2.415864662,6.051219512,6.363118812,6.264747899,6.200571429,87.19430894,79.47623762,92.87226891,87.15218045,1884.520325,2800.519802,2178.294118,2647.515789,664141,-1.308158996,0.906171548,-2.454016736,6.153891213,93.35941423,2266.213389,,,,,,,,2021
"Bubic, Kris",1.054035346,-0.688601583,0.514501748,,0.6334757,-1.231794195,1.282587413,,1.443210604,1.30005277,1.410979021,,5.643078056,5.850105541,5.716582168,,80.02724595,78.46226913,90.89187063,,1603.830633,2619.007916,2072.821366,,663460,,,,,,,,,,,,,,2021
"Buehler, Walker",-1.085298013,0.891706731,-0.254482512,1.182741935,0.446490066,-1.232572115,1.50082798,0.066267281,-1.212450331,-0.725216346,-0.816095646,-0.928963134,5.526092715,5.848798077,5.781256246,5.610576037,91.47086093,80.13581731,95.34932191,84.86036866,1521.913907,2860.643373,2472.010014,2798.321016,621111,-1.109145299,1.123162393,-1.289273504,5.418632479,95.31923077,2341.111111,0.495503876,0.693507752,-1.000697674,5.609127907,91.5624031,2616.982558,,2021
"Bumgarner, Madison",1.06575419,-0.845720081,0.709762846,,0.593463687,-0.229269777,1.283517787,,3.432625698,3.287667343,3.198708827,,5.631955307,5.708438134,5.699670619,,83.79441341,77.79736308,90.42397892,,1434.438202,2463.369168,2313.739762,,518516,1.170945946,0.980540541,3.589594595,5.605405405,89.80405405,2044.540541,-0.239121019,0.676764331,3.307898089,5.687949045,85.98789809,2406.94636,,2021
"Bundy, Dylan",-1.030334928,0.763509615,-0.435230769,0.370807453,0.694497608,-1.126057692,1.623653846,-0.213167702,-2.137990431,-1.982596154,-2.0485,-2.187763975,6.071626794,6.222307692,6.152,6.043478261,83.24210526,73.97307692,90.69788462,79.89627329,1546.519802,2441.173913,2490.03668,2654.509375,605164,-1.029809886,1.363041825,-1.905285171,6.205969582,90.72509506,2322.303846,,,,,,,,2021
"Burnes, Corbin",-1.1582,0.939135021,-0.477560976,0.629789916,0.6142,-0.653649789,1.15195122,-0.018571429,-0.891,-0.553544304,-0.764390244,-0.848613445,5.79588,6.159219409,6.00195122,5.885672269,90.7124,81.1964135,96.4,88.01722689,1873.383065,2866.767442,2607.365854,2861.214286,669203,-0.990508475,1.006016949,-0.786694915,5.985084746,96.85805085,2556.025751,0.349630996,0.931306273,-0.869726937,5.934051661,95.22656827,2766.944486,,2021
"Cabrera, Génesis",1.014405941,-0.586061947,0.635232775,,0.960544554,-1.025486726,1.520297952,,1.53980198,1.376371681,1.129944134,,5.983168317,6.07920354,6.114096834,,89.74257426,80.88539823,97.64916201,,1766.311881,2435.433628,2296.382298,,650893,1.079173913,1.244434783,1.136565217,6.129391304,97.73217391,2232.858407,,,,,,,,2021
"Canning, Griffin",-1.494716157,0.6295,-0.771967963,-0.126137931,0.673100437,-0.482833333,1.574919908,-0.008241379,-1.800524017,-1.810583333,-1.490526316,-1.641965517,5.912751092,6.056583333,5.998993135,6.017206897,89.09432314,81.87916667,93.54256293,88.18103448,1869.493333,2325.067797,2266.389016,2638.763889,656288,,,,,,,,,,,,,,2021
"Castillo, Luis",-1.398506224,,-0.944900222,0.038472727,0.078257261,,1.061740576,-0.029036364,-2.848049793,,-2.756419069,-2.868418182,5.034844398,,5.311152993,5.126109091,88.33381743,,97.13248337,86.37690909,1970.699791,,2324.678532,2440.801095,622491,-1.466470588,0.366724599,-2.72592246,5.203048128,97.31537433,2141.590361,,,,,,,,2021
"Castro, Miguel",-1.579962963,,,0.954549654,0.172851852,,,0.074965358,-2.644407407,,,-2.713510393,4.961740741,,,4.91669746,92.12037037,,,85.67690531,2028.822222,,,2981.418981,612434,-1.510380952,0.583561905,-2.570895238,4.859485714,97.99980952,2277.95619,,,,,,,,2021
"Cease, Dylan",-0.611917808,0.440334076,-0.37,0.576898455,1.289863014,-1.525501114,1.564779465,-0.097781457,-1.476118721,-1.531603563,-1.550571222,-1.818609272,6.220228311,6.342271715,6.420296457,6.225562914,78.09771689,79.88485523,96.67049892,85.89613687,1641.26484,2753.758929,2542.578068,2879.735327,656302,,,,,,,,,,,,,,2021
"Chacín, Jhoulys",-0.580810811,1.030344828,-0.37745098,0.312938389,0.573783784,0.096923077,1.205490196,0.481090047,-1.262162162,-1.079018568,-1.238627451,-0.936255924,6.092162162,6.177692308,6.23372549,6.223838863,84.62432432,81.18832891,92.44803922,88.21895735,1420.971429,2444.214854,2240.215686,2476.204762,468504,-1.059854227,0.81393586,-1.195043732,6.164664723,92.85801749,2212.879765,,,,,,,,2021
"Chapman, Aroldis",0.223873874,,0.340105634,-1.053246269,-0.224594595,,1.504683099,0.189962687,0.41963964,,0.615862676,0.499141791,6.114504505,,6.08568662,6.177537313,88.37927928,,98.27588028,85.06529851,786.9009009,,2372.994709,2276.473881,547973,1.079473684,1.338245614,0.535614035,6.106842105,100.6280702,2392.684211,,,,,,,,2021
"Cimber, Adam",,,-0.983878788,0.516128049,,,0.374636364,0.402469512,,,-3.601,-3.642347561,,,2.180636364,2.147926829,,,87.03878788,78.42195122,,,2193.270517,2412.17737,643256,-1.02793956,-0.730604396,-3.672032967,2.126813187,87.03186813,2155.185596,,,,,,,,2021
"Cishek, Steve",-1.436666667,,-0.89444898,1.368884298,-0.043333333,,0.880571429,-0.328409091,-3.626666667,,-3.3475,-3.401829522,4.183333333,,4.231708333,4.192577963,82.26666667,,89.72204082,77.45971074,1719.666667,,2384.558333,2375.659044,518553,-1.44303263,0.386833013,-3.399098039,4.133980392,90.19117083,2305.956863,,,,,,,,2021
"Cisnero, José",-1.38765625,,-0.880642202,0.433565891,0.61,,1.252155963,0.159844961,-1.45859375,,-1.388027523,-1.369767442,5.27546875,,5.33766055,5.485348837,90.75625,,96.67316514,87.02325581,1825.5,,2411.627586,2552.248062,542585,-1.383059701,0.835746269,-1.51,5.243992537,96.39141791,2260.063433,0.292294118,0.600058824,-1.400058824,5.448,89.50058824,2505.329412,,2021
"Civale, Aaron",-0.818106061,0.771516129,-0.278714953,0.727709251,0.501287879,-1.301516129,1.451728972,-0.156343612,-0.832234848,-0.567483871,-0.660280374,-0.699471366,6.065227273,6.253,6.209275701,6.196519824,85.55757576,77.01774194,91.40163551,83.4030837,1646.732824,2822.626623,2327.093458,2724.482301,650644,-1.0583,1.07105,-0.8253,6.0949,91.8005,2318.2,0.462291667,0.512791667,-0.669354167,6.234541667,87.69833333,2494.195833,,2021
"Clase, Emmanuel",,,-0.317,0.508730159,,,0.992,0.066412698,,,-0.818888889,-0.576,,,6.153333333,6.172548387,,,100.7,91.87936508,,,2546.111111,2550.019355,661403,,,,,,,0.225389877,0.878057456,-0.701549101,6.185200553,100.2206566,2579.499308,,2021
"Cobb, Alex",-1.151883562,0.403992248,-0.883098592,,0.295633562,-0.843953488,1.403802817,,-2.091883562,-1.938953488,-1.868591549,,5.984143836,5.994418605,6.015633803,,87.49178082,83.00465116,93.2056338,,1624.972603,2568.965116,2115.535211,,502171,-1.291699248,1.005804511,-1.982842105,5.967097744,92.69067669,2060.531627,,,,,,,,2021
"Cole, Gerrit",-1.318574822,0.871397849,-0.999478199,0.445341426,0.832280285,-0.999247312,1.497412437,0.040546282,-2.004251781,-1.96088172,-1.919899929,-1.943550835,5.509833729,5.769311828,5.678291637,5.694264036,89.83895487,83.43010753,97.67426733,88.38861912,1719.2,2799.793548,2452.342878,2600.116844,543037,-1.4036,1.2136,-2.0436,5.5808,97.664,2374.72,,,,,,,,2021
"Colomé, Alex",,,-0.194615385,,,,1.508738462,,,,-1.149169231,,,,6.384092308,,,,93.74461538,,,,2100.781538,,517008,,,,,,,0.203217503,0.613462033,-1.364221364,6.335585586,89.47837838,2148.299871,,2021
"Corbin, Patrick",0.86862069,-0.313076923,0.672342342,-0.294047619,1.074224138,-0.105384615,1.25039897,0.032333333,2.167068966,2.275384615,2.143101673,2.364238095,6.408965517,6.662307692,6.436859717,6.373447619,81.54568966,64.70769231,92.26190476,80.7007619,1619.5,1786.269231,2147.842986,2215.334604,571578,1.171461837,1.053298836,2.143065977,6.384036223,92.60064683,2096.080415,-0.1225,0.5375,2.36125,6.34625,85.875,2268.375,,2021
"Cortes, Nestor",1.172702703,,0.466009245,-1.208529412,0.473513514,,1.552126348,0.392124183,1.656824324,,1.193528505,2.023006536,5.250405405,,5.589368259,5.055751634,82.975,,90.73235747,77.44084967,1430.02027,,2222.793529,2450.444444,641482,0.973809524,1.23984127,2.692222222,4.825396825,90.29206349,2218.746032,-0.438603352,0.540307263,1.504916201,5.452625698,85.37988827,2351.572626,,2021
"Crismatt, Nabil",-1.15659854,1.132761905,-0.572596685,,0.12729927,-1.156539683,1.120110497,,-2.428846715,-2.057269841,-2.04878453,,5.406467153,5.707365079,5.622265193,,82.2680292,71.46698413,90.08674033,,1597.951825,2259.365079,2137.049724,,622503,-1.240897436,0.792307692,-2.257371795,5.477307692,89.62564103,2115.309677,,,,,,,,2021
"Crowe, Wil",-0.811772152,0.411365639,-0.261266491,0.545354478,0.424683544,-1.073259912,1.380791557,-0.015205224,-2.038126582,-1.62907489,-1.688720317,-1.888507463,5.775544304,6.079471366,6.119182058,5.929925373,85.05341772,80.42334802,93.7317942,85.28115672,1713.794416,2440.114537,2407.105541,2715.513109,640444,-0.973176471,1.05427451,-1.745647059,6.067098039,92.9054902,2222.4,,,,,,,,2021
"Cueto, Johnny",-0.978378378,0.340967742,-0.971750742,0.144681373,0.33204955,-0.022903226,1.291172107,0.491102941,-2.55740991,-2.644516129,-2.435756677,-2.649852941,5.540653153,5.654193548,5.638338279,5.565318627,82.71779279,79.12903226,91.77863501,84.14093137,1335.231818,2329.645161,2238.306525,2265.0075,456501,-1.400378007,0.802783505,-2.458453608,5.660549828,91.62164948,2161.996503,-0.334137931,0.888965517,-2.6,5.557241379,87.54482759,2217.827586,,2021
"Darvish, Yu",-0.628962963,0.775387931,-0.524232026,0.824385494,0.563185185,-1.153534483,1.584281046,-0.013176629,-1.415777778,-1.367413793,-1.559836601,-1.634150437,5.951703704,5.906724138,5.888415033,5.8980591,88.84888889,75.34525862,94.48153595,84.25668234,1455.481481,2715.560345,2512.905229,2778.134499,506433,-1.128034934,1.083886463,-1.69930131,5.774323144,93.97641921,2402.030568,0.120714286,1.073142857,-1.641857143,5.884857143,91.31714286,2663.9,,2021
"Davies, Zach",-1.165137395,0.797977528,,0.348125,0.669569892,-0.837977528,,-0.05875,-1.809020311,-1.772022472,,-1.840625,5.503357228,5.700505618,,5.5875,78.46057348,74.17359551,,79.95,1691.305389,2459.426966,,2299.875,605200,-1.205968935,1.061664201,-1.805880178,5.445880178,87.97818047,2018.483728,-0.40371134,1.064793814,-1.908453608,5.443041237,86.55773196,2091.623711,,2021
"deGrom, Jacob",-1.18146789,0.6175,-0.755440341,0.389413203,0.230091743,-0.41,1.370752841,0.288557457,-1.01146789,-1.1,-1.138934659,-1.148801956,5.44266055,5.6275,5.486022727,5.546210269,91.38990826,83.3,99.20823864,91.57017115,1618.174312,2705,2417.892045,2598.119804,594798,,,,,,,,,,,,,,2021
"DeSclafani, Anthony",-1.309330855,0.526394231,-0.80083815,0.344852136,0.411152416,-0.514519231,1.35666185,0.383198248,-1.906022305,-1.799615385,-1.738554913,-1.812519168,5.423457249,5.542163462,5.644248555,5.601029573,88.2267658,82.9625,94.07789017,87.94589266,1582.501859,1964.378641,2264.572464,2197.644766,543101,-1.297121849,0.932983193,-1.682226891,5.624138655,94.00357143,2091.541226,,,,,,,,2021
"Diekman, Jake",1.29125,,1.19103125,-1.103093923,0.4825,,1.131,0.175828729,3.30125,,3.234859375,3.452513812,5.6225,,5.780359375,5.643121547,87.2375,,95.35328125,83.28480663,1679.875,,2223.446945,2739.087324,518617,1.420277778,0.697407407,3.166203704,5.684907407,95.25833333,2109.553398,,,,,,,,2021
"Duffey, Tyler",,0.392565657,-0.463901919,,,-0.832157258,1.345863539,,,-2.808427419,-2.665863539,,,5.941693548,6.148230277,,,83.02802419,92.47889126,,,2481.215726,2272.134328,,608648,-1.317045455,0.723636364,-2.893409091,5.946818182,92.64772727,2385.681818,,,,,,,,2021
"Duffy, Danny",1.283290323,-0.61853211,0.434606481,-0.534021739,1.057032258,-1.326146789,1.606921296,-0.28451087,0.803741935,0.656146789,0.742893519,0.839565217,5.80716129,5.876513761,5.851319444,5.804565217,85.17225806,77.32385321,93.69305556,83.4298913,2292.56129,2483.073394,2272.594907,2501.070652,518633,1.022093023,1.354883721,0.772713178,5.795813953,93.56356589,2215.930233,,,,,,,,2021
"Dunning, Dane",-1.451204819,0.65225,-0.54375,0.391567696,0.523092369,-1.221,0.5575,-0.44192399,-2.195542169,-1.983125,-1.84125,-2.130688836,5.551445783,5.707125,5.61875,5.598646081,84.50763052,78.23125,90.0125,79.6760095,1934.923695,2073.65,2010.75,2070.969121,641540,-1.210350701,0.544208417,-2.142825651,5.558967936,90.36342685,2033.925328,0.18254902,0.530261438,-2.24124183,5.506535948,85.81895425,2212.473684,,2021
"Eflin, Zach",-1.206820809,0.875574713,-0.8489,0.164267352,0.571213873,-0.493735632,1.16315,0.748791774,-2.508381503,-2.453505747,-2.3933,-2.533598972,5.752369942,5.794195402,5.63865,5.712339332,85.32023121,77.61666667,93.1055,87.59614396,1693.433526,2252.568966,2149.39,2128.105398,621107,-1.404449405,0.632886905,-2.447276786,5.650863095,92.44107143,2032.646707,-0.275714286,0.997142857,-2.417142857,5.585714286,89.62857143,2076.857143,,2021
"Eovaldi, Nathan",-0.919005376,0.82298725,-1.014244139,0.503870968,0.136263441,-0.875846995,1.196192401,0.165409429,-2.100725806,-1.993515483,-2.187154406,-2.078312655,5.818198925,5.912459016,5.590727567,5.840868486,87.8983871,78.54626594,96.84850445,85.80545906,1536.378378,2085.845173,2112.916599,2156.476427,543135,,,,,,,0.042131148,0.966147541,-2.115491803,5.811256831,92.50437158,2280.983607,,2021
"Espino, Paolo",-0.999722222,1.072714286,-0.290835073,1.504175439,0.398888889,-1.555071429,1.599749478,0.18,-1.7475,-1.264642857,-1.172442589,-1.524947368,5.455,5.646238095,5.71585595,5.550877193,83.6875,71.1052381,88.95323591,77.57789474,1371.861111,2983.541766,2216.274817,2693.691228,502179,,,,,,,,,,,,,,2021
"Estévez, Carlos",-0.974278351,,-0.707662142,0.4282,0.470515464,,1.200241327,0.0116,-2.285979381,,-2.073333333,-2.154333333,5.803298969,,5.795535445,5.808466667,88.74742268,,97.08174962,86.694,1593.551546,,2163.338369,2347.812081,608032,,,,,,,,,,,,,,2021
"Familia, Jeurys",-1.296774194,,-0.892260274,-0.061087866,0.378709677,,1.147191781,0.354476987,-1.508064516,,-1.531917808,-1.625188285,6.362903226,,6.125958904,6.185523013,91.99354839,,97.22260274,89.27866109,1629.548387,,2382.130137,2278.39749,544727,-1.349251248,0.282113145,-1.52344426,6.229251248,96.43976705,2217.181364,,,,,,,,2021
"Fedde, Erick",-1.213387755,1.192251773,-0.288387097,,0.125877551,-0.104485816,0.739354839,,-1.869591837,-1.720602837,-1.364516129,,5.529265306,5.629539007,5.930645161,,87.65918367,79.73953901,93.19032258,,1545.647541,2281.657801,1850.193548,,607200,-0.83273622,0.838690945,-1.364242126,5.895029528,93.84192913,1881.990157,0.262622061,0.543110307,-1.536130199,5.818028933,89.43056058,2051.493671,,2021
"Finnegan, Kyle",-0.833605442,,-0.969310762,0.342638298,0.511972789,,1.286517533,0.581787234,-2.119115646,,-1.890931076,-2.055829787,5.748571429,,5.731305925,5.778808511,87.53333333,,95.57980653,87.48170213,1250.897959,,2057.759371,2116.314894,640448,,,,,,,,,,,,,,2021
"Flaherty, Jack",-0.925,1.011129944,-0.334890511,0.61537859,0.6025,-1.053446328,1.281693431,0.359086162,-2.599583333,-2.397683616,-2.476540146,-2.551984334,5.587916667,5.781355932,5.501722628,5.478302872,84.4625,76.24745763,93.58656934,83.67180157,1625.916667,2404.99435,2246.05132,2401.010499,656427,-0.972738095,0.738571429,-2.504047619,5.520357143,90.91309524,2080.409639,,,,,,,,2021
"Fleming, Josh",1.126545961,-0.67987013,1.02625,,0.016518106,-0.173896104,1.26875,,2.643788301,2.706753247,2.585,,5.335654596,5.433116883,5.51125,,81.79526462,78.6025974,90.9875,,1602.997214,1794.428571,1842.375,,676596,1.523033557,0.316,2.472926174,5.557744966,91.15436242,1789.219086,0.042545455,0.571590909,2.600977273,5.533477273,86.31136364,1853.490909,,2021
"Flexen, Chris",-1.018283063,0.655790698,-0.170720641,,0.799814385,-1.080325581,1.532677936,,-0.831972158,-0.665883721,-0.752099644,,6.717447796,6.899860465,6.895507117,,82.70324826,77.20395349,92.75071174,,1325.491879,2707.674419,2106.797153,,623167,,,,,,,0.413934625,0.615387409,-0.72905569,6.886973366,89.06029056,2299.139394,,2021
"Floro, Dylan",-1.391351351,,-0.81469697,0.120283688,0.234633205,,1.274272727,0.564539007,-3.61996139,,-3.288424242,-3.328368794,5.863706564,,6.089030303,6.027021277,86.38494208,,93.75545455,87.20425532,1850.488372,,2232.651515,2017.879433,571670,-1.402052023,0.813757225,-3.256618497,6.137947977,93.66156069,2167.089855,,,,,,,,2021
"Foltynewicz, Mike",-1.166254417,0.857153025,-0.873140244,0.439206049,0.991166078,0.082384342,1.274695122,0.170718336,-2.068233216,-2.360533808,-2.030609756,-2.166408318,5.902084806,5.82544484,5.885594512,5.819603025,85.25088339,76.69608541,93.79085366,83.17523629,1779.367491,2315.587189,2155.289433,2425.837429,592314,-1.353408624,0.916160164,-2.015831622,5.87338809,93.11868583,2098.178645,,,,,,,,2021
