mlbAM_ID,Year,player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SL_release_spin_rate,SI_pfx_x,SI_pfx_z,SI_release_pos_x,SI_release_pos_z,SI_release_speed,SI_release_spin_rate,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,Stf+ FF,Stf+ SI,Stf+ FC,Stf+ SL,Stf+ CH,Stf+ CU,fg_ID
543037,2020,"Cole, Gerrit",-1.290447761,0.792292683,-1.016344937,0.420540541,0.882686567,-0.941902439,1.49153481,0.28875,-1.927313433,-1.84195122,-1.907721519,-1.881351351,5.463283582,5.763560976,5.614287975,5.674898649,88.31492537,83.36195122,96.71360759,88.70912162,1750.223881,2803.195122,2505.107595,2581.577703,-1.356666667,1.333333333,-2.066666667,5.436666667,95.96666667,2504.666667,,,,,,,131.0,,,132.0,107.0,122.0,13125
571578,2020,"Corbin, Patrick",0.878666667,-0.259545455,0.663152174,-0.312790698,0.939333333,-0.153636364,1.27451087,0.072139535,2.341333333,2.344090909,2.220923913,2.378651163,6.354,6.648636364,6.446793478,6.385581395,77.71666667,65.04545455,90.17119565,79.20232558,1550.45,1851.590909,2157.715847,2241.006977,1.114543011,1.043575269,2.244892473,6.397768817,90.12956989,2095.668464,,,,,,,78.0,89.0,,84.0,112.0,-228.0,9323
622772,2020,"Cordero, Jimmy",-1.067608696,0.306666667,-0.422820513,0.142121212,0.602391304,-0.503333333,1.081794872,-0.174848485,-2.615434783,-2.505833333,-2.416923077,-2.594393939,6.238043478,6.320833333,6.359487179,6.170606061,88.5,81.23333333,97.10769231,87.51212121,1656.934783,2228.166667,2131.333333,2172.606061,-1.22488,0.84456,-2.4996,6.29104,96.608,2073.955645,-0.11,0.758181818,-2.506363636,6.278181818,92.59090909,2070.636364,89.0,115.0,92.0,102.0,98.0,83.0,15690
592233,2020,"Crichton, Stefan",-1.0275,1.110738255,-1.022,,0.3475,-0.596711409,0.772,,-2.725,-2.912147651,-2.796,,5.255,5.32852349,5.278,,86.45,77.8,91.68,,1909.75,2584.135135,1893.6,,-1.451844262,0.675,-2.906639344,5.322991803,92.27786885,1964.080169,,,,,,,42.0,84.0,,,76.0,87.0,16058
456501,2020,"Cueto, Johnny",-0.936850649,0.279589041,-0.888306878,0.081327434,0.387142857,0.004703196,1.232619048,0.619911504,-2.625746753,-2.687534247,-2.523888889,-2.681504425,5.432207792,5.452557078,5.535291005,5.454070796,82.45454545,80.69726027,91.39761905,84.83274336,1333.334416,2337.392694,2222.188329,2231.123894,-1.375378151,0.797226891,-2.514033613,5.578991597,90.85462185,2122.661017,,,,,,,74.0,84.0,,100.0,69.0,102.0,6893
595928,2020,"Curtiss, John",,,-0.488364486,0.43988024,,,1.419813084,0.143772455,,,-2.458925234,-2.704850299,,,6.376074766,6.265868263,,,93.99579439,85.15868263,,,2308.775701,2567.634731,-1.006666667,1.42,-2.606666667,6.296666667,94.06666667,2412.666667,,,,,,,91.0,165.0,,110.0,,,16128
506433,2020,"Darvish, Yu",-0.60407767,0.819621212,-0.509022989,0.695016949,0.620873786,-1.080757576,1.525747126,-0.128338983,-1.694757282,-1.646060606,-1.845804598,-1.875542373,5.825533981,5.793863636,5.766321839,5.749305085,90.20485437,77.53560606,95.86896552,84.88915254,1638.067961,2724.780303,2581.770115,2791.683051,-1.1703,1.0434,-1.9482,5.7237,95.236,2491.63,0.110392157,1.119803922,-1.909215686,5.755686275,92.68431373,2676.705882,119.0,107.0,100.0,133.0,69.0,127.0,13074
605200,2020,"Davies, Zach",-1.200527523,0.803666667,,,0.686399083,-0.952333333,,,-2.027775229,-2.034,,,5.531743119,5.747666667,,,79.3733945,74.53666667,,,1727.860092,2509.1,,,-1.208888889,1.04877551,-2.063265306,5.466689342,88.45170068,2051.161731,-0.434527027,1.140810811,-2.106148649,5.51777027,86.90135135,2184.14966,,79.0,67.0,,96.0,96.0,13183
594795,2020,"Dayton, Grant",1.01,-0.523722222,0.691836735,,0.93,-1.077611111,1.503163265,,3.345,3.336444444,3.340272109,,5.505,5.578388889,5.629829932,,82.85,75.85222222,90.55986395,,1903.5,2440.516667,2222.642857,,1.086428571,1.592142857,3.369285714,5.526428571,90.38571429,2324.357143,,,,,,,97.0,77.0,,,92.0,63.0,11203
594798,2020,"deGrom, Jacob",-1.125989583,0.604,-0.575795678,0.305583127,0.317395833,-0.362,1.393732809,0.411985112,-0.99859375,-1.139,-1.13848723,-1.12044665,5.501145833,5.618333333,5.489017682,5.544739454,91.39739583,84.06666667,98.56817289,92.5044665,1637.8125,2631.833333,2477.324165,2565.240695,,,,,,,,,,,,,130.0,,,143.0,148.0,127.0,10954
543101,2020,"DeSclafani, Anthony",-1.228095238,0.59,-0.6749,0.345641026,0.472619048,-0.63625,1.34605,-0.136051282,-1.821428571,-1.670178571,-1.602,-1.681384615,5.283571429,5.502678571,5.6055,5.563487179,88.38809524,81.62678571,94.878,86.1225641,1543.071429,1794.035714,2221.705,2206.608247,-1.160091743,0.96146789,-1.538623853,5.598623853,94.78073394,2045.174312,,,,,,,99.0,98.0,,118.0,97.0,81.0,13050
621242,2020,"Díaz, Edwin",-1.53,,-1.198367347,0.100054945,0.42,,1.097857143,0.388571429,-2.75,,-2.626190476,-2.548626374,5.14,,4.889965986,5.121703297,93.4,,97.76020408,89.57637363,1669.0,,2357.245734,2319.395604,-1.486,1.114,-2.61,4.876,97.3,2148.2,0.09,0.48,-2.44,5.09,89.6,2352.0,123.0,81.0,,138.0,85.0,,14710
677976,2020,"Dobnak, Randy",-1.305245902,,-0.913529412,0.130909091,0.246147541,,0.624411765,-0.012537879,-2.178688525,,-1.997352941,-2.013863636,5.113934426,,5.306470588,5.27625,85.60819672,,92.92058824,83.44393939,1731.966667,,2052.294118,2392.42803,-1.239359756,-0.08027439,-2.110609756,5.178719512,91.43231707,1939.472222,,,,,,,54.0,83.0,,110.0,78.0,,23798
503569,2020,"Dolis, Rafael",-0.808961039,,-0.415,0.554285714,0.653246753,,1.5,-0.192142857,-0.823896104,,-0.605,-0.847142857,6.753116883,,6.79,6.758214286,86.56753247,,94.25,83.95357143,1361.116883,,2319.0,2471.654762,-1.199482072,1.16749004,-0.683545817,6.723027888,94.65936255,2234.681275,,,,,,,137.0,79.0,,122.0,118.0,,4185
518633,2020,"Duffy, Danny",1.19,-0.659774436,0.500487805,-0.401481481,0.925138889,-1.090601504,1.516775068,-0.099135802,0.794930556,0.602631579,0.625121951,0.780802469,5.770416667,5.865639098,5.851626016,5.788518519,83.87083333,75.51729323,92.17371274,82.60432099,2158.472222,2293.849624,2173.758808,2391.5,1.034888889,1.219777778,0.713333333,5.803333333,92.09111111,2119.896296,,,,,,,92.0,83.0,,113.0,103.0,65.0,3542
643290,2020,"Dunn, Justin",-0.9638,1.218186813,-0.671981352,0.579015152,0.9792,0.111373626,1.427785548,-0.040909091,-1.6786,-1.661428571,-1.454755245,-1.67780303,5.777,5.81956044,5.719417249,5.683863636,87.054,79.33571429,91.21748252,82.86666667,1754.608696,2368.247253,2238.341121,2354.727273,-1.31875,0.94375,-1.5975,5.745,91.05,2144.25,,,,,,,85.0,94.0,,103.0,74.0,108.0,19268
641540,2020,"Dunning, Dane",-1.296119403,0.503695652,-0.524677419,0.244761905,0.758656716,-1.493695652,1.213225806,-0.408253968,-1.585970149,-1.399782609,-1.355887097,-1.579365079,5.802089552,6.005869565,5.946290323,5.742539683,85.63134328,78.78478261,91.9733871,81.51904762,1981.348485,2241.913043,2192.016129,2074.492063,-1.197710843,0.64746988,-1.58751004,5.740722892,91.89919679,2089.373494,,,,,,,68.0,85.0,,94.0,90.0,92.0,19409
621107,2020,"Eflin, Zach",-1.220208333,0.94725,-0.900454545,0.123513514,0.644791667,-0.568,1.141704545,0.505675676,-3.032291667,-2.82675,-2.74625,-2.859513514,5.712083333,5.759833333,5.642613636,5.688918919,87.80208333,79.03333333,94.29431818,88.53297297,1824.708333,2368.758333,2160.261364,2187.897297,-1.404067797,0.661101695,-2.862817797,5.633665254,93.71080508,2083.279661,,,,,,,89.0,96.0,,97.0,82.0,101.0,13774
543135,2020,"Eovaldi, Nathan",-0.775619048,0.718425197,-0.904574468,0.381578947,0.127904762,-0.651889764,1.168794326,0.343157895,-2.02447619,-1.878976378,-2.155638298,-1.876315789,5.846,5.903385827,5.533971631,5.915263158,87.9352381,79.63385827,97.34468085,89.21578947,1486.266667,2110.165354,2121.489362,2287.315789,,,,,,,0.186418605,0.514093023,-2.031627907,5.800651163,91.30372093,2300.632558,103.0,,101.0,,150.0,116.0,9132
572362,2020,"Erlin, Robbie",0.817866667,-0.593153846,0.702301887,,0.694666667,-1.270076923,1.413886792,,2.549333333,2.445,2.434679245,,5.685866667,5.778307692,5.779358491,,82.89466667,75.98769231,89.32075472,,1488.094595,2584.44186,2255.908745,,1.0275,1.315,2.4575,5.715,90.25,2303.0,,,,,,,83.0,63.0,,,69.0,91.0,10354
664045,2020,"Eshelman, Thomas",-0.483384615,0.511894737,-0.048582677,0.727925926,0.742923077,-0.564210526,1.056299213,0.317407407,-1.032461538,-1.053789474,-1.00976378,-1.072148148,5.719076923,5.771578947,5.722913386,5.730888889,79.36461538,76.38526316,85.9480315,77.93851852,1280.215385,1774.315789,1862.622047,1831.748148,-0.820186916,1.121495327,-0.951121495,5.761962617,86.61401869,1777.962617,,,,,,,60.0,81.0,,63.0,61.0,111.0,18361
608032,2020,"Estévez, Carlos",-1.005925926,,-0.720820896,0.426754386,0.520925926,,1.259104478,-0.018684211,-2.217777778,,-1.957350746,-2.147982456,5.768518519,,5.798358209,5.711842105,88.65925926,,96.90858209,86.91929825,1681.037037,,2167.544776,2308.710526,,,,,,,,,,,,,99.0,,,126.0,96.0,,14542
664126,2020,"Fairbanks, Pete",,,-0.021103203,0.243,,,1.410676157,-0.37655,,,-0.633451957,-0.54065,,,6.742491103,6.88885,,,97.39928826,87.1985,,,2431.690391,2379.865,-1.105555556,0.475555556,-0.825555556,6.572222222,93.37777778,2024.777778,,,,,,,100.0,75.0,,114.0,,,17998
544727,2020,"Familia, Jeurys",-1.145217391,0.0,-0.956769231,-0.084296296,0.281956522,0.08,1.160153846,0.558518519,-1.488478261,-1.13,-1.484153846,-1.56162963,6.382826087,6.43,6.216461538,6.231555556,91.03478261,85.0,97.17846154,89.6162963,1318.5,2191.0,2298.076923,2283.111111,-1.458894231,0.419951923,-1.489663462,6.294038462,96.40336538,2183.028986,,,,,,,96.0,119.0,,87.0,113.0,-136.0,5114
607200,2020,"Fedde, Erick",-1.106790123,1.02,-0.437777778,,0.010246914,-0.100897436,0.724242424,,-1.82654321,-1.696794872,-1.155454545,,5.485061728,5.666923077,5.954040404,,86.65925926,79.47628205,93.33030303,,1575.8875,2273.160256,1792.010101,,-0.870160858,0.769946381,-1.243512064,5.934075067,93.44504021,1835.790323,0.333475177,0.47035461,-1.452553191,5.793900709,88.67801418,2034.751773,73.0,83.0,95.0,,107.0,96.0,17425
571666,2020,"Fiers, Mike",-1.218581081,0.884196429,-0.869966216,0.073665339,0.458918919,-1.320803571,1.41125,0.963625498,-1.461891892,-1.209375,-1.106385135,-1.259282869,6.1225,6.292053571,6.315641892,6.349760956,82.09189189,72.65,87.95743243,84.32151394,1862.243243,2674.723214,2158.381757,2283.183267,-1.266055046,1.098807339,-1.22587156,6.228073394,88.18256881,2139.688073,,,,,,,83.0,79.0,,64.0,106.0,117.0,7754
640448,2020,"Finnegan, Kyle",-0.618648649,,-0.862745763,0.423563218,0.51,,1.268372881,0.517586207,-2.547027027,,-2.235050847,-2.28091954,5.692972973,,5.706508475,5.801494253,86.82972973,,95.01084746,87.18850575,993.2972973,,1913.748299,2037.885057,,,,,,,,,,,,,127.0,87.0,,117.0,115.0,,15009
656427,2020,"Flaherty, Jack",-1.118,1.083163265,-0.481320755,0.533786408,0.614,-0.996020408,1.256383648,0.253543689,-2.674,-2.449081633,-2.496761006,-2.550533981,5.47,5.758163265,5.465503145,5.486407767,85.74666667,77.30816327,93.96446541,84.38737864,1841.533333,2417.102041,2198.933962,2346.563107,-0.994634146,0.673780488,-2.495243902,5.423414634,92.05609756,2037.585366,,,,,,,94.0,103.0,,106.0,98.0,117.0,17479
676596,2020,"Fleming, Josh",1.127123288,-0.06,0.91,,0.139041096,-0.245,1.1225,,2.834246575,3.0675,2.635,,5.480410959,5.5775,5.7375,,81.49041096,77.8,90.45,,1709.876712,1802.5,1951.5,,1.50936255,0.530517928,2.559601594,5.730239044,90.52868526,1872.601594,-0.043188406,0.539565217,2.675072464,5.729202899,85.42101449,1846.26087,-144.0,104.0,91.0,,110.0,144.0,20418
571670,2020,"Floro, Dylan",-1.314375,,-0.928,0.034615385,0.308625,,0.930666667,0.597692308,-3.527125,,-3.126666667,-3.292991453,5.8675,,6.075333333,5.956923077,86.1675,,93.28666667,87.98803419,1926.6625,,2238.066667,2097.700855,-1.369119497,0.824465409,-3.206918239,6.056477987,93.44465409,2243.082278,,,,,,,81.0,100.0,,120.0,114.0,,13394
641582,2020,"Foster, Matt",-0.796438356,,-0.648232932,0.25475,1.095753425,,1.512248996,0.3535,-1.552465753,,-1.384457831,-1.35025,6.072123288,,6.149919679,6.14525,83.79589041,,93.82771084,85.315,1755.191781,,2321.88755,2283.775,-1.26,1.38,-1.47,6.07,93.3,2269.0,,,,,,,92.0,90.0,,101.0,87.0,,19647
607536,2020,"Freeland, Kyle",0.924555556,-0.342877358,0.600209205,-0.154473684,0.403888889,-0.628301887,1.161882845,0.376466165,1.682037037,1.572264151,1.382217573,1.762105263,5.581037037,5.647924528,5.868786611,5.487894737,86.02259259,80.32122642,92.13138075,86.20827068,1374.759259,2443.556604,2435.743697,2469.244361,1.210072993,0.565474453,1.742116788,5.591386861,91.35985401,2387.970803,,,,,,,81.0,81.0,,92.0,83.0,115.0,16256
608331,2020,"Fried, Max",0.855227273,-0.908762376,0.116382979,-1.018709677,0.463181818,-1.44460396,0.941808511,-0.017795699,1.7225,1.317425743,1.248031915,1.522258065,5.591818182,6.020148515,6.001090426,5.892473118,83.075,74.33960396,93.08829787,84.04677419,1545.409091,2786.529703,2120.159574,2486.758065,0.933626374,0.773626374,1.173956044,5.987032967,92.48791209,1958.868132,,,,,,,81.0,75.0,,129.0,116.0,122.0,13743
643316,2020,"Fry, Paul",1.1625,,0.48035,-1.250406977,0.9325,,1.15275,-0.405290698,2.84,,2.74675,2.847034884,5.545,,5.5521,5.430232558,89.625,,92.7805,84.79534884,1863.0,,2274.237374,2801.912791,,,,,,,,,,,,,84.0,,,112.0,53.0,,15832
605242,2020,"Fulmer, Michael",-1.144807692,1.086428571,-0.438719512,,0.461538462,-0.451428571,1.318963415,,-1.576730769,-1.206071429,-1.218841463,,5.9175,6.252857143,6.205060976,,86.73846154,77.76785714,93.175,,1660.038462,2404.857143,2173.932927,,-1.272417582,0.884395604,-1.200604396,6.081648352,92.96318681,2034.61326,0.374661654,0.431353383,-1.174586466,6.23037594,87.5037594,2362.090226,79.0,86.0,,103.0,93.0,98.0,13218
668678,2020,"Gallen, Zac",-1.108160377,0.524444444,-0.303256881,0.589166667,0.283915094,-0.776555556,1.477270642,0.081666667,-3.275330189,-3.149944444,-2.983738532,-3.125833333,5.618066038,5.830333333,5.945986239,5.875833333,84.8504717,81.23,93.23325688,87.05833333,1529.90566,2431.727778,2378.275862,2420.666667,-1.15,1.305,-2.88,5.94,92.85,2191.5,0.539381818,0.282763636,-3.151527273,5.849018182,86.98727273,2345.992727,110.0,79.0,90.0,,106.0,123.0,19291
665620,2020,"García, Deivi",-1.171666667,0.655064935,-0.695583596,0.417708333,0.972777778,-1.401558442,1.546845426,-0.178125,-1.482,-1.30987013,-1.612523659,-1.493125,5.392777778,5.831428571,5.327318612,5.486041667,80.64888889,75.30649351,91.93312303,82.51875,1842.922222,2695.223684,2175.155063,2522.8125,,,,,,,,,,,,,89.0,,,111.0,116.0,110.0,20276
665621,2020,"García, Rony",-1.279622642,0.515,-0.793225806,0.303452381,0.468113208,-0.17625,0.952782258,0.372380952,-2.945660377,-3.04625,-3.070685484,-2.997857143,5.426037736,5.53625,4.990201613,5.257380952,87.98490566,81.3125,93.27540323,86.04047619,1884.54717,2235.125,2275.931452,2203.52381,,,,,,,,,,,,,101.0,,,96.0,78.0,88.0,20430
592332,2020,"Gausman, Kevin",-1.053552311,,-0.869277108,0.211212121,0.395109489,,1.33315261,-0.017575758,-2.854038929,,-2.590140562,-2.790454545,5.843309002,,6.010140562,5.881060606,84.1946472,,95.07008032,81.88636364,1729.67402,,2311.515091,2352.575758,,,,,,,,,,,,,106.0,,,104.0,136.0,,14107
502043,2020,"Gibson, Kyle",-1.229605911,0.521818182,-0.472341772,0.4505,0.562906404,-0.722613636,1.348607595,-0.061857143,-2.126502463,-2.098181818,-1.832531646,-2.073071429,6.377635468,6.438295455,6.568037975,6.411571429,84.37635468,78.71477273,92.39240506,82.90857143,1651.896552,2418.375,2261.197452,2475.332143,-1.161506173,1.045802469,-1.808839506,6.563876543,92.2091358,2129.733333,0.402,0.48,-2.214,6.348,87.64,2687.6,83.0,80.0,139.0,109.0,104.0,89.0,10123
608337,2020,"Giolito, Lucas",-0.733007335,0.418333333,-0.591449511,0.29273743,1.064132029,-1.235,1.544560261,0.28877095,-1.329290954,-1.203333333,-1.26262215,-1.398547486,6.476308068,6.705833333,6.49,6.509162011,80.88533007,77.325,93.98403909,84.91452514,1410.191176,2492.666667,2348.964169,2094.497207,,,,,,,,,,,,,108.0,,,114.0,102.0,102.0,15474
571710,2020,"Givens, Mychal",-0.89755814,,-0.780669145,0.428983051,-0.157093023,,1.049219331,0.357966102,-3.009651163,,-2.796802974,-2.963050847,4.131046512,,4.799962825,4.633050847,82.98235294,,94.66133829,84.91694915,2134.623529,,2414.067164,2530.610169,-1.26,0.02,-2.87,4.13,89.7,2173.0,,,,,,,110.0,74.0,,107.0,97.0,,10430
607192,2020,"Glasnow, Tyler",-0.999555556,0.541283582,-0.051455479,,0.892888889,-1.473492537,1.451130137,,-1.866,-1.465880597,-1.507106164,,5.888,6.202925373,6.053989726,,91.09777778,82.43850746,96.92037671,,1784.488889,2938.513433,2412.061644,,,,,,,,,,,,,,139.0,,,,96.0,194.0,14374
643327,2020,"Godley, Zack",-1.088214286,0.178151659,-0.491764706,,0.078035714,-0.574218009,0.976764706,,-1.381607143,-1.055924171,-0.981176471,,5.965892857,6.320758294,6.324705882,,83.10357143,81.97393365,89.94411765,,1698.714286,2138.379147,2151.176471,,-1.190444444,0.479111111,-1.243111111,6.243555556,89.43777778,2083.113636,-0.015748792,0.687826087,-1.240724638,6.156376812,88.61304348,2184.352657,49.0,89.0,112.0,,87.0,90.0,14862
596295,2020,"Gomber, Austin",0.884871795,-0.46640625,0.46365942,-0.431204819,0.984358974,-1.38140625,1.553043478,0.214216867,1.818974359,1.649765625,1.76557971,1.956746988,6.597948718,6.74765625,6.801304348,6.676626506,83.25384615,76.34375,92.45072464,85.87590361,1767.435897,2490.023438,2150.996364,2290.795181,,,,,,,,,,,,,94.0,,,111.0,105.0,96.0,16561
664062,2020,"Gonsolin, Tony",-1.239619048,0.365952381,-0.781552239,0.329322034,0.686238095,-1.155952381,1.514865672,0.143644068,-0.895428571,-0.57952381,-0.711014925,-0.732033898,6.053238095,6.165238095,6.195552239,6.161949153,85.11380952,81.72619048,95.06656716,87.46101695,1837.909524,2644.95122,2488.546269,2760.086207,,,,,,,,,,,,,98.0,,,136.0,126.0,111.0,19388
594835,2020,"Gonzales, Marco",1.406291391,-0.745823529,0.912379958,,0.787350993,-1.119647059,1.421106472,,2.926953642,2.815941176,2.235845511,,5.401589404,5.423117647,5.729206681,,80.60993377,75.27058824,88.18851775,,2113.92053,2293.782353,2153.680672,,,,,,,,-0.004101563,0.864257813,2.516328125,5.568203125,84.83359375,2153.140625,,84.0,88.0,,105.0,95.0,15467
461829,2020,"González, Gio",1.083842365,-0.995423729,0.634334975,-0.1575,0.471280788,-1.198474576,1.30137931,0.43875,2.798423645,2.599491525,2.633300493,2.61625,5.474482759,5.680508475,5.633793103,5.6325,82.82561576,76.65,90.04729064,85.3875,1580.678218,2708.20339,2202.168317,2383.5,1.190232558,0.876627907,2.758139535,5.56127907,89.30697674,2188.870588,,,,,,,75.0,78.0,,132.0,69.0,94.0,7448
592351,2020,"Gray, Jon",-0.847674419,0.815272727,-0.932955975,0.24125,0.950116279,-0.466545455,0.927044025,0.329322917,-1.885581395,-1.880909091,-2.018805031,-1.911770833,5.77744186,5.855090909,5.586572327,5.834375,86.46046512,77.76,94.01100629,86.29010417,1549.744186,2568.0,2148.128931,2373.072917,-1.364285714,1.001428571,-2.01,5.642857143,93.98571429,2108.0,,,,,,,74.0,110.0,,113.0,77.0,108.0,14916
543243,2020,"Gray, Sonny",-1.149032258,1.273963636,-0.174563492,1.395973154,1.023225806,-1.022945455,1.279960317,-0.437449664,-0.784193548,-0.768763636,-0.739484127,-0.839731544,5.530322581,5.721927273,5.687896825,5.614295302,89.76774194,80.84581818,93.01309524,82.88120805,2215.580645,2954.632727,2518.52988,2815.134228,-1.078544061,0.862337165,-0.685172414,5.65789272,92.93256705,2415.846743,,,,,,,104.0,100.0,,120.0,97.0,125.0,12768
643338,2020,"Green, Chad",,0.310377358,-0.460031546,,,-0.530566038,1.554858044,,,-2.133018868,-2.154479495,,,6.126320755,6.130410095,,,84.50188679,95.4659306,,,2528.198113,2472.9653,,-0.855,1.42,-2.43,5.91,94.95,2469.5,,,,,,,121.0,114.0,,,,112.0,15552
572888,2020,"Greene, Shane",-1.09,,-0.644285714,1.227222222,-0.055192308,,1.187142857,0.366333333,-1.958846154,,-1.624285714,-1.989555556,5.9425,,6.201428571,5.936666667,86.01153846,,92.8,80.49222222,1567.326923,,2292.571429,2505.044444,-1.326855346,0.699748428,-1.744150943,6.091257862,91.93962264,2139.308176,0.402407407,0.659074074,-2.01287037,5.981388889,87.25185185,2431.592593,63.0,77.0,108.0,116.0,104.0,,10756
425844,2020,"Greinke, Zack",-1.094396552,0.883975155,-0.097083333,0.549647059,0.354137931,-0.920124224,1.448842593,0.466529412,-1.318836207,-1.085093168,-1.123449074,-1.186294118,6.247801724,6.273416149,6.343240741,6.321352941,86.18017241,70.55962733,88.13263889,84.45,1667.834783,2428.086957,2327.262181,2421.788235,-1.12,1.19,-1.12,6.29,89.7,2259.0,,,,,,,76.0,74.0,,121.0,116.0,125.0,1943
448855,2020,"Guerra, Junior",-0.705070423,0.464886364,-0.397313433,,1.125070423,-0.775795455,1.526492537,,-1.111690141,-1.4025,-1.36738806,,5.986056338,5.962045455,5.852164179,,86.1,81.80568182,93.91343284,,1244.464789,2720.443182,2494.597015,,-1.028018018,1.381351351,-1.426306306,5.874954955,94.11261261,2388.279279,,,,,,,105.0,108.0,,,116.0,125.0,5702
457918,2020,"Happ, J.A.",1.243669725,-0.267777778,0.648911175,-0.222108844,0.781100917,-0.02,1.475014327,0.401836735,1.82587156,1.868888889,1.87504298,1.964693878,6.198899083,6.282222222,6.1847851,6.266530612,86.40275229,80.86666667,91.5730659,84.17414966,1755.33945,2187.222222,2371.455587,2259.870748,1.11300578,0.73017341,1.944682081,6.167514451,89.30346821,2173.271676,,,,,,,88.0,81.0,,104.0,99.0,103.0,7410
607560,2020,"Harper, Ryne",-0.746666667,1.023478261,0.00372549,1.051317073,0.68,-1.015434783,0.904836601,-0.510487805,-0.78,0.131521739,-0.355163399,-0.321268293,5.85,6.280652174,6.144248366,6.111073171,79.56666667,69.17608696,88.38169935,74.7404878,1425.333333,2200.282609,1829.941176,2267.609756,,,,,,,,,,,,,89.0,,,139.0,43.0,186.0,12680
664129,2020,"Hartlieb, Geoff",-1.146666667,,-0.884444444,0.996276596,0.74,,0.545555556,-0.202659574,-2.133333333,,-2.126666667,-1.804734043,5.99,,5.96,6.288882979,87.66666667,,93.03333333,82.72287234,2202.333333,,2349.111111,2235.744681,-1.306728111,0.519907834,-2.151935484,5.946774194,93.58894009,2351.930556,,,,,,,70.0,91.0,,110.0,54.0,,19558
641672,2020,"Hatch, Thomas",-0.646486486,,-0.619182692,,0.535315315,,1.312019231,,-1.41,,-1.285961538,,5.765765766,,5.843365385,,85.72342342,,95.45817308,,2020.863636,,2597.298077,,-1.251935484,0.931935484,-1.263548387,5.883548387,95.02580645,2436.064516,0.38967033,0.402527473,-1.365824176,5.868461538,87.99010989,2589.153846,100.0,89.0,108.0,,105.0,,19264
571760,2020,"Heaney, Andrew",1.354074074,-0.47739777,1.153413078,,0.67010582,-0.29260223,1.307033493,,2.97962963,3.024572491,3.037511962,,5.388042328,5.408884758,5.254625199,,82.96719577,79.21486989,91.51499203,,2004.820106,2549.598513,2434.786859,,,,,,,,,,,,,,101.0,,,,93.0,89.0,15423
543294,2020,"Hendricks, Kyle",-0.953404908,1.191510417,-0.48731405,,0.971319018,-1.095208333,1.233512397,,-1.885582822,-1.921770833,-2.001652893,,6.23095092,6.1834375,6.068140496,,79.69478528,72.14114583,87.35619835,,2062.236196,2810.796875,1968.884298,,-1.045512821,0.809717949,-1.917794872,6.107076923,87.30410256,1861.720513,,,,,,,68.0,85.0,,,94.0,105.0,12049
622694,2020,"Hernández, Elieser",-1.005151515,,-0.603401361,0.997514793,0.777878788,,1.488469388,0.883491124,-2.008787879,,-2.099251701,-2.015502959,5.444242424,,5.415102041,5.453786982,83.53030303,,91.35034014,79.06804734,1888.484848,,2266.306122,2271.408284,,,,,,,,,,,,,85.0,,,109.0,91.0,,16933
642546,2020,"Hernández, Jonathan",-1.24515625,,-0.83,0.354444444,1.0853125,,1.22,0.349090909,-1.490625,,-1.71,-1.448484848,5.46921875,,5.5,5.531818182,90.934375,,97.9,89.13030303,2363.53125,,2104.0,2364.888889,-1.488846154,0.713632479,-1.449017094,5.536452991,97.74957265,2227.506438,,,,,,,154.0,81.0,,134.0,102.0,,17464
676051,2020,"Heuer, Codi",-1.338,,-1.243617886,0.31,0.564285714,,1.011585366,0.234408602,-1.613428571,,-1.576504065,-1.663870968,5.636857143,,5.772439024,5.587204301,89.08,,97.60487805,87.82473118,2307.514286,,2357.154472,2128.580645,,,,,,,,,,,,,98.0,,,116.0,146.0,,23293
448179,2020,"Hill, Rich",0.926666667,-1.583860294,0.81043956,-1.918888889,1.266666667,-1.052794118,1.567179487,-0.143333333,1.753333333,1.615514706,1.367692308,2.627222222,5.553333333,5.84125,6.042307692,4.602222222,83.4,72.68345588,87.76227106,70.59444444,1724.0,2844.434944,2388.808118,2759.222222,1.534375,0.493125,2.438125,4.735,85.90625,2343.4375,-0.285909091,0.599090909,1.703181818,5.888181818,83.22272727,2438.0,94.0,57.0,102.0,125.0,39.0,136.0,4806
656546,2020,"Hoffman, Jeff",-0.967431193,0.778472222,-0.824220183,,0.31440367,-1.035138889,1.268119266,,-1.93587156,-1.9325,-1.81059633,,6.061100917,6.035138889,6.110366972,,85.28899083,77.73333333,94.44357798,,1408.577982,2541.194444,2425.183486,,,,,,,,,,,,,,95.0,,,,114.0,101.0,17432
