mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
572070,2021,"Richards, Garrett",0.903015644,0.28704477,0.148989713,0.466981161,6.196207049,277.0139125,0.010452922,0.008408863,1.422725939,1.101493919,0.665459437,-1.858760422,9.728631139,399.7059019,0.298424376,0.28303953,0.623316614,-1.102808386,1.538842868,0.187282132,2.508452194,1049.358301,0.106692202,0.014333856,1.069008922,-0.427144924,0.863179407,0.632974439,7.512394502,273.0784929,0.045735471,0.018166144,,,,,,,,,27.4,0.314,-1.0
570663,2021,"Robles, Hansel",0.947926887,-1.413803588,1.020236336,1.341494139,6.557973545,43.54935401,0.121194218,0.065333548,0.441169591,0.128830409,0.522397661,-0.047602339,16.87602339,358.8888889,0.318070175,0.390877193,0.240478137,-1.5965105,1.202943248,0.634045388,0.887387028,776.1236715,0.159973585,0.133661284,0.838830409,-1.871169591,1.477602339,1.232397661,6.236476608,37.86111111,0.110570175,0.065877193,,,,,,,,,14.4,0.248,0.0
607074,2021,"Rodón, Carlos",1.550618127,0.749596622,1.346550264,2.147571769,9.596657715,159.5745008,0.317548474,0.1552178,0.568812304,-0.460128093,0.136825549,0.028141338,9.020146392,200.1842105,0.22411206,0.173621471,1.05421162,1.215629801,1.812583444,1.651165262,0.514615292,779.6751825,0.00760584,0.113754606,,,,,,,,,,,,,,,,,27.2,0.159,2.0
593958,2021,"Rodriguez, Eduardo",1.553434158,0.935355114,0.859673295,1.47775234,10.46570521,37.12474933,0.082132854,0.108848262,,,,,,,,,0.866961722,1.722559809,1.64687799,0.791279904,3.281682616,255.8438861,0.099715311,0.072805423,1.162945574,1.571991627,1.496309809,1.087263756,10.4637799,14.40384038,0.085900718,0.042439593,1.045379102,0.170897774,0.095215956,0.969697284,6.236192003,42.05281026,0.148626745,0.180758959,8.1,0.323,-1.1
669432,2021,"Rogers, Trevor",0.937814941,0.626951631,1.067914364,1.378777674,12.7334021,260.4661966,0.011078119,0.079730352,,,,,,,,,0.168890391,0.817210449,1.258173182,0.272072342,3.018615272,791.8032883,0.055005115,0.017001096,0.994689441,1.144689441,1.585652174,1.435652174,13.08416149,532.2236025,0.150776398,0.117639752,,,,,,,,,14.8,0.359,0.0
643511,2021,"Rogers, Tyler",1.568975155,-1.890403727,1.832722567,-1.511293996,11.0826087,355.5751069,0.050652174,0.051542443,,,,,,,,,,,,,,,,,2.279128104,-1.251247309,1.19356615,-2.221446944,10.89951976,386.4724154,0.0516219,0.025990567,,,,,,,,,42.8,0.183,2.8
605447,2021,"Romano, Jordan",1.585095965,-0.37467039,0.729340575,1.23042578,9.14587248,167.6021873,0.127895593,0.038489713,,,,,,,,,,,,,,,,,1.553865435,-0.925134565,1.279804749,1.199195251,9.39646438,264.0068602,0.094422164,0.11360686,,,,,,,,,36.8,0.252,1.4
489265,2021,"Romo, Sergio",0.320441767,-1.799082042,2.260011474,-0.140487665,8.633161216,580.7194581,0.268037866,0.254388985,,,,,,,,,0.323192318,-2.382753722,2.843683154,-0.78412175,3.313487031,714.3385057,0.123000272,0.160629586,0.334774485,-2.231961029,2.692890461,-0.795703917,8.509133256,657.4608299,0.157928648,0.152243943,,,,,,,,,55.7,0.305,0.4
605452,2021,"Ross, Joe",1.01538755,-0.661965391,0.756627046,0.920725896,9.025895621,209.7822003,0.04938274,0.078221196,,,,,,,,,0.494556102,-1.343328514,1.437990168,0.399894448,3.973293811,218.5171643,0.026568826,0.021957056,0.673212862,-1.381825017,1.476486671,0.578551208,8.86396009,169.3028963,0.11942916,0.080863428,,,,,,,,,31.3,0.245,0.3
614179,2021,"Ruiz, José",0.857177202,-1.152855213,0.84202188,1.168010535,6.821501891,33.93773636,0.334091032,0.14482712,1.085765766,-0.402468468,0.091635135,-0.774932432,4.704774775,100.9518018,0.127806306,0.005045045,0.082719298,-1.794122807,1.483289474,0.393552632,0.75877193,443.6622807,0.056622807,0.042807018,,,,,,,,,,,,,,,,,1.2,0.482,-7.9
547943,2021,"Ryu, Hyun Jin",1.027859406,0.934966058,1.249251773,1.34214512,10.10937547,114.826455,0.133029114,0.001777795,1.188364328,-1.036204565,0.72191885,-0.874078614,5.935418428,453.2747253,0.202037194,0.171445478,0.503884712,1.110975355,1.425261069,0.818170426,0.045572264,547.7190894,0.089530075,0.126635338,0.808095238,1.574761905,1.889047619,1.122380952,9.416666667,148.4285714,0.067619048,0.04452381,0.637589155,-0.021345151,0.292940563,0.95187487,6.454066736,61.86805119,0.091147028,0.030979145,0.5,0.16,5.1
663776,2021,"Sandoval, Patrick",1.337340543,0.194698497,0.823367852,1.966009897,7.830388563,538.1534332,0.081173021,0.011217009,1.154142179,-0.556059987,0.072609368,-0.525472824,7.040626381,180.730833,0.140484976,0.026792974,0.796846171,1.057897573,1.686566928,1.425515526,0.794908803,1025.946456,0.035336147,0.09854085,1.057519415,0.978926822,1.607596177,1.686188769,7.839698327,728.939636,0.178891876,0.059376941,,,,,,,,,17.2,0.24,1.6
429722,2021,"Santana, Ervin",1.01780356,-0.526309175,0.740516825,0.80359591,8.986274912,141.0953033,0.019438721,0.054353712,,,,,,,,,0.923315639,-0.818684361,1.032892011,0.709107989,2.806775956,637.862139,0.129873536,0.019791829,,,,,,,,,,,,,,,,,51.6,0.282,1.9
622250,2021,"Sborz, Josh",1.508147814,-0.638927016,0.61444752,1.53262731,8.747943089,192.2868677,0.363023348,0.140356016,1.09293593,0.585627289,0.610106784,-1.068456434,4.722957685,159.0759636,0.071823489,0.11599641,,,,,,,,,,,,,,,,,,,,,,,,,29.4,0.283,0.6
453286,2021,"Scherzer, Max",0.954867848,-1.265375313,1.127035829,1.093207332,8.441469173,162.9882597,0.112127071,0.109215475,1.042934512,0.739339856,0.87767934,-0.904595028,8.993473164,387.7676747,0.100004596,0.157585357,0.051975046,-1.64432659,1.505987107,0.086364437,0.876963564,826.7652094,0.040479398,0.013898818,,,,,,,,,0.360803244,-0.455347699,0.317008216,0.499142728,4.301856854,195.7964005,0.004193483,0.046494883,19.2,0.215,2.2
656945,2021,"Scott, Tanner",1.437507294,0.508381495,0.840693525,1.769819324,8.306416227,83.98809022,0.09743912,0.14033554,,,,,,,,,,,,,,,,,0.850482052,1.437901407,1.770213437,1.182794082,7.650903468,229.2836401,0.001772981,0.011028377,,,,,,,,,51.6,0.302,-1.0
622608,2021,"Senzatela, Antonio",0.71248704,-0.618138437,0.827211544,0.503413933,8.520868111,12.92624133,0.009330639,0.123741737,0.726166169,0.341048116,0.131975009,-0.935239276,8.238301007,75.03807339,0.454634278,0.228861619,0.473910053,-0.835083235,1.044156343,0.264836946,0.110108294,67.7347454,0.060829288,0.108769254,0.843044453,-1.085673495,1.294746602,0.633971346,8.278017674,36.12397083,0.077515231,0.088240945,,,,,,,,,31.9,0.297,-0.6
623149,2021,"Sewald, Paul",0.651273123,-1.527282778,2.143034412,0.035521489,10.57523241,269.586277,0.012958633,0.13119687,,,,,,,,,0.368649237,-1.628649237,2.244400871,-0.984400871,12.03594771,772.6280088,0.120457516,0.28372549,,,,,,,,,,,,,,,,,41.6,0.257,0.4
543766,2021,"Shaw, Bryan",0.754461967,-0.860083488,2.07831478,-0.463769326,10.57000618,498.6437848,0.096802721,0.09432282,1.204547357,0.545580848,0.672650445,-2.42277865,1.657849294,494.7475144,0.339623234,0.221036107,0.481907108,-0.769472203,1.987703495,-0.736324185,1.016514192,1046.545039,0.320595825,0.197269529,,,,,,,,,0.516386295,0.377064261,0.841167032,-0.701844998,8.723926746,262.2309203,0.177170646,0.165874278,10.8,0.351,-3.4
656954,2021,"Sheffield, Justus",1.224757319,0.818393683,1.211825886,1.618189522,11.62474961,509.7443667,0.027003082,0.101640986,,,,,,,,,0.526322976,1.282466766,1.67589897,0.919755179,4.056567797,809.8197256,0.1166927,0.122330232,0.901004816,1.469022437,1.86245464,1.294437019,10.61361625,536.4473611,0.053353369,0.06402785,,,,,,,,,32.1,0.307,-1.5
533167,2021,"Shoemaker, Matt",1.233741085,-0.889951223,1.071062334,1.052629973,9.427704097,151.8809142,0.159984969,0.204981727,0.309605069,0.582702623,0.401591512,-0.49071618,4.864603596,129.117595,0.010831123,0.04705865,0.225990324,-1.098105721,1.279216832,0.044879213,2.997782324,854.0185077,0.103653809,0.000118189,0.740158917,-1.452852447,1.633963558,0.559047806,9.450912139,42.84899836,0.189305773,0.117648685,,,,,,,,,24.5,0.357,-2.1
663903,2021,"Singer, Brady",1.322498773,-0.45035837,0.705318279,1.067538864,7.267959417,128.9290629,0.111472754,0.036540664,,,,,,,,,0.985258513,-1.293377851,1.548337759,0.730298605,2.619745132,377.4615304,0.009988285,0.052336119,1.055377577,-1.160081104,1.415041012,0.800417669,8.265944904,121.7161863,0.150872732,0.013212385,,,,,,,,,38.2,0.303,-0.3
669373,2021,"Skubal, Tarik",1.011348924,0.355605805,0.842920779,1.498663898,7.861745962,131.6842138,0.132883245,0.105722639,1.433767462,-0.99022095,0.502905976,-0.946452488,12.62562442,162.3235832,0.428518192,0.277619481,0.650583181,0.409956478,0.897271452,1.137898155,3.892209242,629.0119627,0.544711083,0.309170555,0.634334786,0.922602263,1.409917237,1.12164976,8.000032959,38.99342751,0.082202366,0.010435053,1.124023236,-0.154726764,0.33258821,1.61133821,7.749956971,150.0183506,0.242878657,0.180032272,22.8,0.247,1.1
592761,2021,"Smith, Caleb",0.961428285,0.41683532,1.311214405,1.85580737,6.576798864,21.52680133,0.371114905,0.114422932,1.047584213,-1.105468829,0.211089744,-0.153205128,6.879235797,200.5202363,0.032057567,0.142082705,0.641399424,0.617813897,1.512192982,1.535778509,2.697235122,396.7909142,0.089515394,0.025745829,,,,,,,,,,,,,,,,,29.6,0.258,-0.7
642092,2021,"Smith, Riley",0.971291667,-0.566708333,0.793375,0.744625,10.36041667,215.3291667,0.130083333,0.032125,0.940882246,0.53746558,0.310798913,-1.167548913,2.918713768,318.7639493,0.190692029,0.163255435,0.546687271,-1.481279762,1.707946429,0.320020604,4.212614469,109.5125916,0.088292125,0.007630495,0.751157898,-1.248434271,1.475100938,0.524491232,10.62012303,201.141891,0.210549891,0.074160889,0.446450545,-0.066540109,0.293206776,0.219783879,1.992192368,105.4674844,0.126662773,0.101022196,4.5,0.305,-3.7
519293,2021,"Smith, Will",1.174937467,0.3232708,1.084216746,1.935883413,10.61562798,81.28020668,0.285467144,0.14168018,0.89178018,-0.99986018,0.238914234,-0.130834234,4.485517117,243.6716577,0.186281261,0.23204018,,,,,,,,,,,,,,,,,,,,,,,,,41.1,0.175,1.3
605483,2021,"Snell, Blake",1.479089036,0.390339036,0.838031344,1.926781344,8.603396603,17.5017029,0.06643981,0.029290085,1.09334214,-1.014531851,0.566839543,-0.645649832,7.036450768,157.3639072,0.131383592,0.087198356,0.817947914,0.932258259,1.379950567,1.265640222,1.777293827,685.6233317,0.154388112,0.10733693,,,,,,,,,,,,,,,,,24.4,0.259,1.1
642397,2021,"Soto, Gregory",0.826962155,0.348407938,0.943019702,1.421573919,9.896963855,4.458229143,0.112212899,0.022242948,,,,,,,,,,,,,,,,,0.55114924,0.939078614,1.533690379,1.145761005,9.859049759,54.02309956,0.028695647,0.000494873,,,,,,,,,37.6,0.243,2.7
592773,2021,"Stanek, Ryne",1.444149106,-0.771425607,1.032444125,1.183130587,10.52809706,190.7397268,0.133443487,0.130445402,,,,,,,,,0.523277195,-0.829872412,1.09089093,0.262258676,0.890215806,1430.739418,0.282146763,0.025029528,,,,,,,,,,,,,,,,,18.5,0.178,1.7
663986,2021,"Stephan, Trevor",1.078082931,-0.873991758,1.609698699,0.34237599,12.3773434,175.5390341,0.033804272,0.060942659,,,,,,,,,0.203662714,-1.132051571,1.867758512,-0.532044226,3.118944442,1234.286345,0.069987409,0.021688526,,,,,,,,,,,,,,,,,32.1,0.289,-0.4
608717,2021,"Stratton, Chris",1.170836177,-0.516849149,1.069934255,0.61775107,7.207322883,253.3480013,0.038884669,0.020362282,0.868693446,1.168576669,0.615491563,-1.421778552,5.577616777,259.9469308,0.13885302,0.106345684,0.336306554,-1.271394595,1.824479702,-0.216778552,0.853705062,613.1450232,0.063910492,0.021154316,0.942570922,-1.280762411,1.833847518,0.389485816,7.813475177,335.0070922,0.049078014,0.010177305,,,,,,,,,13.7,0.327,-0.7
548389,2021,"Stripling, Ross",1.004194412,-0.887982538,0.70427286,1.18790409,4.796281498,164.0102038,0.204427429,0.023994405,1.539061776,0.012366795,0.196076473,-1.355352099,9.025510026,184.8188816,0.480735833,0.285807323,0.359304688,-1.375421875,1.191712198,0.543014365,3.921582661,667.0949849,0.009542843,0.024582661,,,,,,,,,,,,,,,,,18.4,0.357,-1.4
573186,2021,"Stroman, Marcus",1.34675,-0.115055556,0.698388889,0.763416667,5.340833333,205.8409091,0.0565,0.013972222,0.074777778,1.616777778,1.033444444,-0.508555556,12.39666667,129.5409091,0.499222222,0.172333333,0.376503401,-0.765945578,1.349278912,-0.206829932,1.175464853,1009.696918,0.201052154,0.041977324,0.592887153,-0.571817708,1.155151042,0.009553819,4.694479167,359.7723327,0.091786458,0.000725694,0.68947446,0.405161664,0.178171669,0.106141127,2.66328594,58.28349282,0.167004213,0.014638231,1.6,0.243,6.8
624133,2021,"Suárez, Ranger",0.672809524,0.276234181,0.982107197,1.37868254,9.366792781,122.4756686,0.006071537,0.005791042,,,,,,,,,0.203231118,0.926778675,1.632651691,0.909104134,0.722666993,564.0320725,0.054985718,0.151824989,0.309572467,0.974354483,1.680227499,1.015445482,8.642186757,212.1267679,0.039644263,0.024155097,,,,,,,,,7.8,0.195,0.0
642121,2021,"Sulser, Cole",1.171545805,-1.057540118,1.095595673,1.13349025,6.909949472,25.43320847,0.335407018,0.091270186,1.020694444,1.034722222,0.996666667,-1.05875,9.024305556,133.4763986,0.062222222,0.148125,0.10856025,-1.48200313,1.520058685,0.070504695,2.355749218,679.3000098,0.18566471,0.061900822,,,,,,,,,,,,,,,,,13.5,0.272,1.8
608718,2021,"Suter, Brent",1.103194134,-0.181064077,0.182297268,1.466555478,7.460857276,143.7522146,0.172800042,0.153725934,0.261991597,-0.617391597,0.254030252,0.101369748,4.069260504,48.60888889,0.016848739,0.0446,1.24859461,1.041784265,1.40514561,1.611955955,4.09529122,514.8888889,0.008917705,0.032844828,1.196480101,0.85931029,1.222671635,1.559841446,8.886475345,169.9454927,0.163546853,0.135471698,,,,,,,,,9.7,0.291,-2.0
592791,2021,"Taillon, Jameson",1.031404211,-0.740374512,0.763794201,1.007984522,7.325370301,103.3630824,0.019974556,0.049436666,1.510699539,0.392271636,0.368851947,-1.534119228,5.905274979,210.5168365,0.052459015,0.101426192,0.47486025,-1.637041159,1.660460848,0.45144056,1.376194994,653.7263008,0.072603445,0.05081515,0.758530889,-1.567469111,1.5908888,0.7351112,7.576476684,219.6139498,0.104292547,0.053104424,0.260170749,-0.157783797,0.181203486,0.23675106,1.825794866,13.84873999,0.185113048,0.034272256,16.3,0.293,1.1
622253,2021,"Tate, Dillon",1.179772727,-0.572954545,1.510454545,0.242272727,14.17727273,371.4431818,0.581363636,0.142159091,,,,,,,,,0.84880303,-1.009075758,1.946575758,-0.08869697,4.408181818,747.1462121,0.625424242,0.065295455,0.781693548,-1.013677419,1.951177419,-0.155806452,14.55306452,420.9766129,0.487806452,0.076814516,0.647457983,0.591239496,0.346260504,-0.290042017,5.050420168,28.58928571,0.281134454,0.068434874,0.8,0.058,2.8
573204,2021,"Thielbar, Caleb",1.501351913,0.121923869,1.433608079,2.813036124,11.0922014,70.49724464,0.219807535,0.104755098,1.476415205,-0.922026316,0.389657895,-0.164730994,8.372017544,2.895579369,0.464923977,0.142415205,1.213473684,0.223473684,1.535157895,2.525157895,2.147982456,212.5532102,0.169964912,0.148192982,,,,,,,,,,,,,,,,,34.4,0.289,0.5
595014,2021,"Treinen, Blake",1.143842734,-0.901157266,2.06120935,-0.01620935,11.29895198,3.524422085,0.021103277,0.151735264,,,,,,,,,0.382135417,-1.147864583,2.307916667,-0.777916667,3.57578125,1048.036554,0.044140625,0.191979167,0.54156875,-1.452164583,2.612216667,-0.618483333,10.96344792,183.9389104,0.137259375,0.087479167,0.746068343,0.081159807,1.078892276,-0.41398374,6.876391006,64.82234218,0.036042302,0.024662093,35.1,0.145,2.8
621249,2021,"Underwood Jr., Duane",1.133633987,-0.85770719,1.163262745,0.828078431,8.853019608,108.5066667,0.126193464,0.09850719,1.08197573,0.549764884,0.244209329,-1.387531286,4.585210466,109.6541524,0.06452408,0.111668563,0.457954309,-1.36992731,1.675482866,0.152398754,2.556074766,670.0124611,0.02780893,0.043541018,0.744659197,-1.342651727,1.648207283,0.439103641,8.049859944,247.6162465,0.16665733,0.078702148,0.639222222,-0.224777778,0.530333333,0.333666667,4.816666667,138.8666667,0.072888889,0.034777778,0.8,0.318,6.0
570632,2021,"Ureña, José",0.670701169,-1.244335596,0.918848416,0.996188348,8.974374057,156.7794968,0.117085784,0.046389706,,,,,,,,,0.288342657,-1.615899767,1.290412587,0.613829837,4.567918748,594.5722298,0.035207792,0.079454545,0.101982799,-1.820037151,1.494549971,0.427469979,8.568036959,124.2186185,0.018541978,0.046182045,,,,,,,,,23.0,0.236,-0.3
664353,2021,"Urquidy, José",1.478842374,-0.787865215,1.782236284,0.484471305,13.21740229,273.7427841,0.784532794,0.553843287,1.244386792,0.601196541,0.393174528,-2.238757862,2.066823899,84.03191824,0.393889937,0.241533019,0.761379201,-1.427442348,2.421813417,-0.232991868,5.105314148,573.8526777,0.691194651,0.279323423,,,,,,,,,,,,,,,,,19.5,0.261,-1.6
592826,2021,"Velasquez, Vince",1.2702934,-0.560232916,0.88247358,0.948052736,8.217816212,71.35041351,0.049865834,0.011038009,1.165117281,0.229865537,0.092375127,-1.487357944,2.964664699,2.74963996,0.028540018,0.053376823,0.368573982,-1.287118902,1.609359566,0.046333318,3.946872426,877.8132003,0.047940541,0.08276936,0.871739505,-1.277741014,1.599981678,0.549498841,7.006768335,257.0737188,0.029900307,0.075292343,,,,,,,,,13.8,0.396,-1.9
592836,2021,"Walker, Taijuan",0.961703694,-1.26569387,1.173273013,1.054124551,8.408687986,321.8529363,0.11696171,0.030084696,1.513395174,0.168048676,0.260469533,-1.420974318,9.774089565,59.2373294,0.021264303,0.025507026,0.082813602,-1.60587133,1.513450473,0.175234458,3.304046836,898.8973521,0.073789393,0.112993597,0.608572585,-1.782079589,1.689658732,0.700993442,7.520873816,408.1507354,0.096871913,0.024153712,0.254804469,-0.375195531,0.282774674,0.347225326,2.268156425,14.36567164,0.013780261,0.097523277,21.1,0.293,-0.4
677960,2021,"Weathers, Ryan",0.720259503,0.564533788,1.200141076,1.35586679,7.324507114,147.1169231,0.022594957,0.016399098,,,,,,,,,0.492468308,0.463042079,1.098649366,1.128075596,0.017498507,552.8883985,0.041329727,0.102981018,0.717418868,0.810831566,1.446438854,1.353026155,7.050196003,93.6007326,0.170373369,0.066432749,,,,,,,,,30.6,0.274,0.1
657277,2021,"Webb, Logan",1.062113678,-0.560088157,1.604876431,0.017325404,10.71861011,554.8764456,0.153055464,0.178547799,,,,,,,,,0.270933705,-0.596929874,1.641718147,-1.315721979,3.735549191,1212.022328,0.038722278,0.009006515,0.154180641,-1.121848067,2.16663634,-0.890607632,10.34811496,786.6218166,0.145627893,0.126315127,0.701058632,0.040225299,1.004562975,-0.343729642,8.745941911,410.2965527,0.023040174,0.184006515,27.7,0.206,1.4
554430,2021,"Wheeler, Zack",0.839903662,-1.124579855,0.83419187,1.130291647,5.621619515,3.795822033,0.152674433,0.106449188,1.448588916,0.332697634,0.623085619,-1.158200931,10.04848202,246.8579783,0.021201648,0.058113541,0.348954944,-1.645045056,1.354657071,0.639342929,0.968014184,801.3544486,0.025334689,0.020189091,0.462728692,-1.795820531,1.505432546,0.753116677,5.153592033,193.3787578,0.079651183,0.033344963,,,,,,,,,24.9,0.269,1.4
676477,2021,"Whitlock, Garrett",1.201591502,-0.956298407,1.277982617,0.879907291,12.51175278,177.0046354,0.178581845,0.037675036,,,,,,,,,0.237345769,-1.44873018,1.77041439,-0.084338441,0.633662003,37.97783229,0.014421275,0.018362203,0.923919595,-1.375054346,1.696738556,0.602235385,12.10432368,149.0434102,0.12154706,0.003049031,,,,,,,,,16.5,0.229,3.6
642203,2021,"Widener, Taylor",1.335605891,-0.421860116,0.845556799,0.911909209,8.598937897,95.15257965,0.062500893,0.143806115,0.069004739,0.440995261,0.017298578,-0.492701422,4.955450237,14.65876777,0.019336493,0.295118483,0.786379876,-1.231312432,1.655009114,0.362683194,1.630190789,525.2126139,0.086874954,0.170419978,,,,,,,,,1.510995261,-0.519004739,0.942701422,1.087298578,1.744549763,238.6587678,0.399336493,0.215118483,17.3,0.275,-0.4
592866,2021,"Williams, Trevor",0.966766146,-0.401591862,0.86624376,0.502114248,8.516719338,17.1854891,0.074816175,0.017048231,0.374679674,0.730859894,0.266207996,-0.839331573,5.304710409,0.22511611,0.154371642,0.221549039,0.377553363,-1.219374741,1.68402664,-0.087098536,1.317690494,467.2065856,0.031027964,0.060166294,0.39595311,-1.1638856,1.628537498,-0.068698789,6.167595617,285.8053627,0.019896556,0.115975909,,,,,,,,,20.6,0.307,-2.2
669060,2021,"Wilson, Bryse",0.804692027,-0.933347577,0.880189682,0.857849922,7.038328991,180.3992357,0.309652944,0.138376585,0.666126959,0.995628767,1.048786661,-0.612969064,8.994040445,118.1445025,0.175371635,0.0748788,0.075604678,-1.498795322,1.445637427,0.128762573,0.832538012,628.2493567,0.29391345,0.048650292,0.386682762,-1.649693385,1.59653549,0.439840657,6.659954933,203.8028328,0.221414775,0.075815226,,,,,,,,,5.0,0.37,-4.0
621295,2021,"Wittgren, Nick",1.173101365,-0.781793372,1.358367446,0.59652729,8.81997076,311.8097865,0.133348928,0.068634503,,,,,,,,,0.07064933,-1.129691095,1.706265169,-0.505924744,2.07320331,618.7688337,0.214164697,0.226249409,1.070925926,-1.247407407,1.823981481,0.494351852,8.669444444,304.5092593,0.126296296,0.004722222,0.462087542,0.225824916,0.350749158,-0.114486532,4.567929293,47.86279461,0.039713805,0.174015152,10.6,0.345,-1.3
